,State,Hourly Demand Met (in MW),DateTime
1641250,West Bengal,7046.26,2022-04-08 06:00:00
1641251,West Bengal,7263.53,2022-04-08 07:00:00
1641252,West Bengal,7120.71,2022-04-08 08:00:00
1641253,West Bengal,7330.84,2022-04-08 09:00:00
1641254,West Bengal,7480.27,2022-04-08 10:00:00
1641255,West Bengal,7825.12,2022-04-08 11:00:00
1641256,West Bengal,7942.03,2022-04-08 12:00:00
1641257,West Bengal,8379.14,2022-04-08 13:00:00
1641258,West Bengal,8551.04,2022-04-08 14:00:00
1641259,West Bengal,8368.51,2022-04-08 15:00:00
1641260,West Bengal,8134.09,2022-04-08 16:00:00
1641261,West Bengal,7768.43,2022-04-08 17:00:00
1641262,West Bengal,8285.44,2022-04-08 18:00:00
1641263,West Bengal,8562.45,2022-04-08 19:00:00
1641264,West Bengal,8535.28,2022-04-08 20:00:00
1641265,West Bengal,8472.29,2022-04-08 21:00:00
1641266,West Bengal,8469.11,2022-04-08 22:00:00
1641267,West Bengal,8454.55,2022-04-08 23:00:00
1641268,West Bengal,8169.56,2022-04-09 00:00:00
1641269,West Bengal,7862.34,2022-04-09 01:00:00
1641270,West Bengal,7686.12,2022-04-09 02:00:00
1641271,West Bengal,7485.91,2022-04-09 03:00:00
1641272,West Bengal,7273.77,2022-04-09 04:00:00
1641273,West Bengal,7082.76,2022-04-09 05:00:00
1641274,West Bengal,7094.43,2022-04-09 06:00:00
1641275,West Bengal,7180.61,2022-04-09 07:00:00
1641276,West Bengal,7236.11,2022-04-09 08:00:00
1641277,West Bengal,7469.25,2022-04-09 09:00:00
1641278,West Bengal,7676.85,2022-04-09 10:00:00
1641279,West Bengal,7776.67,2022-04-09 11:00:00
1641280,West Bengal,8102.77,2022-04-09 12:00:00
1641281,West Bengal,8062.85,2022-04-09 13:00:00
1641282,West Bengal,8280.7,2022-04-09 14:00:00
1641283,West Bengal,8446.94,2022-04-09 15:00:00
1641284,West Bengal,8169.89,2022-04-09 16:00:00
1641285,West Bengal,7681.65,2022-04-09 17:00:00
1641286,West Bengal,8218.53,2022-04-09 18:00:00
1641287,West Bengal,8543.65,2022-04-09 19:00:00
1641288,West Bengal,8585.38,2022-04-09 20:00:00
1641289,West Bengal,8591.03,2022-04-09 21:00:00
1641290,West Bengal,8612.94,2022-04-09 22:00:00
1641291,West Bengal,8603.13,2022-04-09 23:00:00
1641292,West Bengal,8322.64,2022-04-10 00:00:00
1641293,West Bengal,7997.7,2022-04-10 01:00:00
1641294,West Bengal,7796.35,2022-04-10 02:00:00
1641295,West Bengal,7776.39,2022-04-10 03:00:00
1641296,West Bengal,7387.01,2022-04-10 04:00:00
1641297,West Bengal,6951.9,2022-04-10 05:00:00
1641298,West Bengal,6757.06,2022-04-10 06:00:00
1641299,West Bengal,6852.98,2022-04-10 07:00:00
1641300,West Bengal,6888.57,2022-04-10 08:00:00
1641301,West Bengal,7014.33,2022-04-10 09:00:00
1641302,West Bengal,7213.57,2022-04-10 10:00:00
1641303,West Bengal,7543.61,2022-04-10 11:00:00
1641304,West Bengal,7802.29,2022-04-10 12:00:00
1641305,West Bengal,7853.05,2022-04-10 13:00:00
1641306,West Bengal,7864.53,2022-04-10 14:00:00
1641307,West Bengal,7702.81,2022-04-10 15:00:00
1641308,West Bengal,7441.85,2022-04-10 16:00:00
1641309,West Bengal,6976.41,2022-04-10 17:00:00
1641310,West Bengal,7568.85,2022-04-10 18:00:00
1641311,West Bengal,7907.34,2022-04-10 19:00:00
1641312,West Bengal,7977.93,2022-04-10 20:00:00
1641313,West Bengal,8045.78,2022-04-10 21:00:00
1641314,West Bengal,8121.97,2022-04-10 22:00:00
1641315,West Bengal,8236.28,2022-04-10 23:00:00
1641316,West Bengal,7967.11,2022-04-11 00:00:00
1641317,West Bengal,7652.84,2022-04-11 01:00:00
1641318,West Bengal,7446.07,2022-04-11 02:00:00
1641319,West Bengal,7292.99,2022-04-11 03:00:00
1641320,West Bengal,7155.29,2022-04-11 04:00:00
1641321,West Bengal,6811.86,2022-04-11 05:00:00
1641322,West Bengal,6605.53,2022-04-11 06:00:00
1641323,West Bengal,6520.68,2022-04-11 07:00:00
1641324,West Bengal,6865.57,2022-04-11 08:00:00
1641325,West Bengal,7083.87,2022-04-11 09:00:00
1641326,West Bengal,7526.63,2022-04-11 10:00:00
1641327,West Bengal,8152.49,2022-04-11 11:00:00
1641328,West Bengal,8503.16,2022-04-11 12:00:00
1641329,West Bengal,8598.14,2022-04-11 13:00:00
1641330,West Bengal,8589.9,2022-04-11 14:00:00
1641331,West Bengal,8676.19,2022-04-11 15:00:00
1641332,West Bengal,8465.53,2022-04-11 16:00:00
1641333,West Bengal,8090.36,2022-04-11 17:00:00
1641334,West Bengal,8417.38,2022-04-11 18:00:00
1641335,West Bengal,8698.08,2022-04-11 19:00:00
1641336,West Bengal,8727.46,2022-04-11 20:00:00
1641337,West Bengal,8690.9,2022-04-11 21:00:00
1641338,West Bengal,8747.44,2022-04-11 22:00:00
1641339,West Bengal,8782.92,2022-04-11 23:00:00
1641340,West Bengal,8477.4,2022-04-12 00:00:00
1641341,West Bengal,8153.38,2022-04-12 01:00:00
1641342,West Bengal,7914.97,2022-04-12 02:00:00
1641343,West Bengal,7729.99,2022-04-12 03:00:00
1641344,West Bengal,7537.77,2022-04-12 04:00:00
1641345,West Bengal,7116.71,2022-04-12 05:00:00
1641346,West Bengal,6948.3,2022-04-12 06:00:00
1641347,West Bengal,7067.8,2022-04-12 07:00:00
1641348,West Bengal,7162.8,2022-04-12 08:00:00
1641349,West Bengal,7704.21,2022-04-12 09:00:00
1641350,West Bengal,8036.11,2022-04-12 10:00:00
1641351,West Bengal,8417.95,2022-04-12 11:00:00
1641352,West Bengal,8751.84,2022-04-12 12:00:00
1641353,West Bengal,8888.24,2022-04-12 13:00:00
1641354,West Bengal,9115.66,2022-04-12 14:00:00
1641355,West Bengal,8828.05,2022-04-12 15:00:00
1641356,West Bengal,8548.52,2022-04-12 16:00:00
1641357,West Bengal,7997.74,2022-04-12 17:00:00
1641358,West Bengal,8474.44,2022-04-12 18:00:00
1641359,West Bengal,8798.62,2022-04-12 19:00:00
1641360,West Bengal,8758.51,2022-04-12 20:00:00
1641361,West Bengal,8758.59,2022-04-12 21:00:00
1641362,West Bengal,8811.42,2022-04-12 22:00:00
1641363,West Bengal,8868.97,2022-04-12 23:00:00
1641364,West Bengal,8616.12,2022-04-13 00:00:00
1641365,West Bengal,8243.72,2022-04-13 01:00:00
1641366,West Bengal,8027.43,2022-04-13 02:00:00
1641367,West Bengal,7812.19,2022-04-13 03:00:00
1641368,West Bengal,7617.98,2022-04-13 04:00:00
1641369,West Bengal,7260.41,2022-04-13 05:00:00
1641370,West Bengal,6984.68,2022-04-13 06:00:00
1641371,West Bengal,7069.86,2022-04-13 07:00:00
1641372,West Bengal,7320.8,2022-04-13 08:00:00
1641373,West Bengal,7377.44,2022-04-13 09:00:00
1641374,West Bengal,7745.25,2022-04-13 10:00:00
1641375,West Bengal,8555.53,2022-04-13 11:00:00
1641376,West Bengal,8900.64,2022-04-13 12:00:00
1641377,West Bengal,9096.48,2022-04-13 13:00:00
1641378,West Bengal,9169.96,2022-04-13 14:00:00
1641379,West Bengal,8969.15,2022-04-13 15:00:00
1641380,West Bengal,8634.69,2022-04-13 16:00:00
1641381,West Bengal,8071.34,2022-04-13 17:00:00
1641382,West Bengal,8524.72,2022-04-13 18:00:00
1641383,West Bengal,8791.74,2022-04-13 19:00:00
1641384,West Bengal,8764.46,2022-04-13 20:00:00
1641385,West Bengal,8771.48,2022-04-13 21:00:00
1641386,West Bengal,8805.67,2022-04-13 22:00:00
1641387,West Bengal,8890.97,2022-04-13 23:00:00
1641388,West Bengal,8634.96,2022-04-14 00:00:00
1641389,West Bengal,8309.7,2022-04-14 01:00:00
1641390,West Bengal,8294.57,2022-04-14 02:00:00
1641391,West Bengal,7944.71,2022-04-14 03:00:00
1641392,West Bengal,7665.38,2022-04-14 04:00:00
1641393,West Bengal,7271.5,2022-04-14 05:00:00
1641394,West Bengal,7102.07,2022-04-14 06:00:00
1641395,West Bengal,7104.12,2022-04-14 07:00:00
1641396,West Bengal,7179.75,2022-04-14 08:00:00
1641397,West Bengal,7347.61,2022-04-14 09:00:00
1641398,West Bengal,7611.37,2022-04-14 10:00:00
1641399,West Bengal,8430.08,2022-04-14 11:00:00
1641400,West Bengal,8896.72,2022-04-14 12:00:00
1641401,West Bengal,8950.82,2022-04-14 13:00:00
1641402,West Bengal,9087.1,2022-04-14 14:00:00
1641403,West Bengal,8946.38,2022-04-14 15:00:00
1641404,West Bengal,8390.56,2022-04-14 16:00:00
1641405,West Bengal,7840.76,2022-04-14 17:00:00
1641406,West Bengal,8074.87,2022-04-14 18:00:00
1641407,West Bengal,8374.92,2022-04-14 19:00:00
1641408,West Bengal,8419.48,2022-04-14 20:00:00
1641409,West Bengal,8488.82,2022-04-14 21:00:00
1641410,West Bengal,8595.12,2022-04-14 22:00:00
1641411,West Bengal,8752.97,2022-04-14 23:00:00
1641412,West Bengal,8535.35,2022-04-15 00:00:00
1641413,West Bengal,8228.18,2022-04-15 01:00:00
1641414,West Bengal,7961.11,2022-04-15 02:00:00
1641415,West Bengal,7760.47,2022-04-15 03:00:00
1641416,West Bengal,7545.5,2022-04-15 04:00:00
1641417,West Bengal,7061.22,2022-04-15 05:00:00
1641418,West Bengal,6489.26,2022-04-15 06:00:00
1641419,West Bengal,6626.71,2022-04-15 07:00:00
1641420,West Bengal,6854.36,2022-04-15 08:00:00
1641421,West Bengal,7153.19,2022-04-15 09:00:00
1641422,West Bengal,7454.03,2022-04-15 10:00:00
1641423,West Bengal,7842.58,2022-04-15 11:00:00
1641424,West Bengal,8087.13,2022-04-15 12:00:00
1641425,West Bengal,8050.06,2022-04-15 13:00:00
1641426,West Bengal,8267.53,2022-04-15 14:00:00
1641427,West Bengal,8544.63,2022-04-15 15:00:00
1641428,West Bengal,8215.41,2022-04-15 16:00:00
1641429,West Bengal,7675.11,2022-04-15 17:00:00
1641430,West Bengal,8145.15,2022-04-15 18:00:00
1641431,West Bengal,8479.66,2022-04-15 19:00:00
1641432,West Bengal,8468.46,2022-04-15 20:00:00
1641433,West Bengal,8573.74,2022-04-15 21:00:00
1641434,West Bengal,8745.44,2022-04-15 22:00:00
1641435,West Bengal,8959.72,2022-04-15 23:00:00
1641436,West Bengal,8766.52,2022-04-16 00:00:00
1641437,West Bengal,8420.87,2022-04-16 01:00:00
1641438,West Bengal,8168.95,2022-04-16 02:00:00
1641439,West Bengal,7975.3,2022-04-16 03:00:00
1641440,West Bengal,7760.03,2022-04-16 04:00:00
1641441,West Bengal,7247.75,2022-04-16 05:00:00
1641442,West Bengal,6841.3,2022-04-16 06:00:00
1641443,West Bengal,7187.72,2022-04-16 07:00:00
1641444,West Bengal,7543.99,2022-04-16 08:00:00
1641445,West Bengal,7881.66,2022-04-16 09:00:00
1641446,West Bengal,8297.68,2022-04-16 10:00:00
1641447,West Bengal,8698.48,2022-04-16 11:00:00
1641448,West Bengal,9038.8,2022-04-16 12:00:00
1641449,West Bengal,9049.11,2022-04-16 13:00:00
1641450,West Bengal,9103.32,2022-04-16 14:00:00
1641451,West Bengal,9207.05,2022-04-16 15:00:00
1641452,West Bengal,8640.43,2022-04-16 16:00:00
1641453,West Bengal,8018.02,2022-04-16 17:00:00
1641454,West Bengal,8347.04,2022-04-16 18:00:00
1641455,West Bengal,8509.8,2022-04-16 19:00:00
1641456,West Bengal,8555.63,2022-04-16 20:00:00
1641457,West Bengal,8636.95,2022-04-16 21:00:00
1641458,West Bengal,8786.77,2022-04-16 22:00:00
1641459,West Bengal,8925.33,2022-04-16 23:00:00
1641460,West Bengal,8734.51,2022-04-17 00:00:00
1641461,West Bengal,8431.38,2022-04-17 01:00:00
1641462,West Bengal,8159.35,2022-04-17 02:00:00
1641463,West Bengal,7974.54,2022-04-17 03:00:00
1641464,West Bengal,7743.08,2022-04-17 04:00:00
1641465,West Bengal,7213.73,2022-04-17 05:00:00
1641466,West Bengal,6633.46,2022-04-17 06:00:00
1641467,West Bengal,6848.77,2022-04-17 07:00:00
1641468,West Bengal,6971.02,2022-04-17 08:00:00
1641469,West Bengal,7063.57,2022-04-17 09:00:00
1641470,West Bengal,7321.1,2022-04-17 10:00:00
1641471,West Bengal,7604.27,2022-04-17 11:00:00
1641472,West Bengal,7827.58,2022-04-17 12:00:00
1641473,West Bengal,8090.49,2022-04-17 13:00:00
1641474,West Bengal,8251.82,2022-04-17 14:00:00
1641475,West Bengal,8238.93,2022-04-17 15:00:00
1641476,West Bengal,7890.35,2022-04-17 16:00:00
1641477,West Bengal,7094.0,2022-04-17 17:00:00
1641478,West Bengal,7537.85,2022-04-17 18:00:00
1641479,West Bengal,7932.92,2022-04-17 19:00:00
1641480,West Bengal,8011.47,2022-04-17 20:00:00
1641481,West Bengal,8154.61,2022-04-17 21:00:00
1641482,West Bengal,8358.26,2022-04-17 22:00:00
1641483,West Bengal,8529.66,2022-04-17 23:00:00
1641484,West Bengal,8369.66,2022-04-18 00:00:00
1641485,West Bengal,8084.1,2022-04-18 01:00:00
1641486,West Bengal,7890.82,2022-04-18 02:00:00
1641487,West Bengal,7722.2,2022-04-18 03:00:00
1641488,West Bengal,7558.52,2022-04-18 04:00:00
1641489,West Bengal,7078.82,2022-04-18 05:00:00
1641490,West Bengal,6772.65,2022-04-18 06:00:00
1641491,West Bengal,6810.12,2022-04-18 07:00:00
1641492,West Bengal,7231.8,2022-04-18 08:00:00
1641493,West Bengal,7647.36,2022-04-18 09:00:00
1641494,West Bengal,8007.5,2022-04-18 10:00:00
1641495,West Bengal,8343.72,2022-04-18 11:00:00
1641496,West Bengal,8480.65,2022-04-18 12:00:00
1641497,West Bengal,8611.94,2022-04-18 13:00:00
1641498,West Bengal,8975.22,2022-04-18 14:00:00
1641499,West Bengal,9053.52,2022-04-18 15:00:00
1641500,West Bengal,8806.65,2022-04-18 16:00:00
1641501,West Bengal,8145.92,2022-04-18 17:00:00
1641502,West Bengal,8539.15,2022-04-18 18:00:00
1641503,West Bengal,8871.47,2022-04-18 19:00:00
1641504,West Bengal,8835.68,2022-04-18 20:00:00
1641505,West Bengal,8869.08,2022-04-18 21:00:00
1641506,West Bengal,8965.19,2022-04-18 22:00:00
1641507,West Bengal,9106.96,2022-04-18 23:00:00
1641508,West Bengal,8901.05,2022-04-19 00:00:00
1641509,West Bengal,8548.76,2022-04-19 01:00:00
1641510,West Bengal,8273.88,2022-04-19 02:00:00
1641511,West Bengal,8043.6,2022-04-19 03:00:00
1641512,West Bengal,7833.03,2022-04-19 04:00:00
1641513,West Bengal,7278.09,2022-04-19 05:00:00
1641514,West Bengal,6728.62,2022-04-19 06:00:00
1641515,West Bengal,6640.45,2022-04-19 07:00:00
1641516,West Bengal,6860.98,2022-04-19 08:00:00
1641517,West Bengal,7540.68,2022-04-19 09:00:00
1641518,West Bengal,7999.74,2022-04-19 10:00:00
1641519,West Bengal,8145.62,2022-04-19 11:00:00
1641520,West Bengal,8466.02,2022-04-19 12:00:00
1641521,West Bengal,8964.05,2022-04-19 13:00:00
1641522,West Bengal,9213.4,2022-04-19 14:00:00
1641523,West Bengal,9035.97,2022-04-19 15:00:00
1641524,West Bengal,8626.33,2022-04-19 16:00:00
1641525,West Bengal,8038.83,2022-04-19 17:00:00
1641526,West Bengal,8388.2,2022-04-19 18:00:00
1641527,West Bengal,8796.37,2022-04-19 19:00:00
1641528,West Bengal,8795.71,2022-04-19 20:00:00
1641529,West Bengal,8882.67,2022-04-19 21:00:00
1641530,West Bengal,8963.59,2022-04-19 22:00:00
1641531,West Bengal,9102.59,2022-04-19 23:00:00
1641532,West Bengal,8815.85,2022-04-20 00:00:00
1641533,West Bengal,8235.32,2022-04-20 01:00:00
1641534,West Bengal,7799.83,2022-04-20 02:00:00
1641535,West Bengal,7603.66,2022-04-20 03:00:00
1641536,West Bengal,7300.06,2022-04-20 04:00:00
1641537,West Bengal,6649.05,2022-04-20 05:00:00
1641538,West Bengal,6178.4,2022-04-20 06:00:00
1641539,West Bengal,6166.89,2022-04-20 07:00:00
1641540,West Bengal,6521.08,2022-04-20 08:00:00
1641541,West Bengal,7212.55,2022-04-20 09:00:00
1641542,West Bengal,7689.14,2022-04-20 10:00:00
1641543,West Bengal,8101.76,2022-04-20 11:00:00
1641544,West Bengal,8376.15,2022-04-20 12:00:00
1641545,West Bengal,8535.13,2022-04-20 13:00:00
1641546,West Bengal,8686.24,2022-04-20 14:00:00
1641547,West Bengal,8505.58,2022-04-20 15:00:00
1641548,West Bengal,8021.3,2022-04-20 16:00:00
1641549,West Bengal,7461.0,2022-04-20 17:00:00
1641550,West Bengal,7867.59,2022-04-20 18:00:00
1641551,West Bengal,8094.3,2022-04-20 19:00:00
1641552,West Bengal,8123.53,2022-04-20 20:00:00
1641553,West Bengal,8098.04,2022-04-20 21:00:00
1641554,West Bengal,8108.93,2022-04-20 22:00:00
1641555,West Bengal,8133.11,2022-04-20 23:00:00
1641556,West Bengal,7901.32,2022-04-21 00:00:00
1641557,West Bengal,7551.45,2022-04-21 01:00:00
1641558,West Bengal,7325.51,2022-04-21 02:00:00
1641559,West Bengal,7162.5,2022-04-21 03:00:00
1641560,West Bengal,7173.88,2022-04-21 04:00:00
1641561,West Bengal,6798.72,2022-04-21 05:00:00
1641562,West Bengal,6220.46,2022-04-21 06:00:00
1641563,West Bengal,6364.15,2022-04-21 07:00:00
1641564,West Bengal,6941.87,2022-04-21 08:00:00
1641565,West Bengal,7094.19,2022-04-21 09:00:00
1641566,West Bengal,7154.06,2022-04-21 10:00:00
1641567,West Bengal,7423.1,2022-04-21 11:00:00
1641568,West Bengal,7613.67,2022-04-21 12:00:00
1641569,West Bengal,7806.26,2022-04-21 13:00:00
1641570,West Bengal,8154.91,2022-04-21 14:00:00
1641571,West Bengal,8389.09,2022-04-21 15:00:00
1641572,West Bengal,8114.89,2022-04-21 16:00:00
1641573,West Bengal,7730.97,2022-04-21 17:00:00
1641574,West Bengal,8118.13,2022-04-21 18:00:00
1641575,West Bengal,8459.95,2022-04-21 19:00:00
1641576,West Bengal,8382.57,2022-04-21 20:00:00
1641577,West Bengal,8387.86,2022-04-21 21:00:00
1641578,West Bengal,8508.37,2022-04-21 22:00:00
1641579,West Bengal,8618.65,2022-04-21 23:00:00
1641580,West Bengal,8448.63,2022-04-22 00:00:00
1641581,West Bengal,8096.16,2022-04-22 01:00:00
1641582,West Bengal,7838.56,2022-04-22 02:00:00
1641583,West Bengal,7815.7,2022-04-22 03:00:00
1641584,West Bengal,7871.95,2022-04-22 04:00:00
1641585,West Bengal,7278.38,2022-04-22 05:00:00
1641586,West Bengal,7021.09,2022-04-22 06:00:00
1641587,West Bengal,6822.57,2022-04-22 07:00:00
1641588,West Bengal,6815.16,2022-04-22 08:00:00
1641589,West Bengal,6932.35,2022-04-22 09:00:00
1641590,West Bengal,7225.45,2022-04-22 10:00:00
1641591,West Bengal,7618.69,2022-04-22 11:00:00
1641592,West Bengal,7941.45,2022-04-22 12:00:00
1641593,West Bengal,7891.34,2022-04-22 13:00:00
1641594,West Bengal,8194.0,2022-04-22 14:00:00
1641595,West Bengal,8288.56,2022-04-22 15:00:00
1641596,West Bengal,8020.09,2022-04-22 16:00:00
1641597,West Bengal,7735.94,2022-04-22 17:00:00
1641598,West Bengal,7846.45,2022-04-22 18:00:00
1641599,West Bengal,8216.08,2022-04-22 19:00:00
1641600,West Bengal,8185.32,2022-04-22 20:00:00
1641601,West Bengal,8166.21,2022-04-22 21:00:00
1641602,West Bengal,8213.21,2022-04-22 22:00:00
1641603,West Bengal,8391.63,2022-04-22 23:00:00
1641604,West Bengal,8162.07,2022-04-23 00:00:00
1641605,West Bengal,7853.21,2022-04-23 01:00:00
1641606,West Bengal,7648.36,2022-04-23 02:00:00
1641607,West Bengal,7452.98,2022-04-23 03:00:00
1641608,West Bengal,7293.93,2022-04-23 04:00:00
1641609,West Bengal,7024.01,2022-04-23 05:00:00
1641610,West Bengal,6800.92,2022-04-23 06:00:00
1641611,West Bengal,6811.56,2022-04-23 07:00:00
1641612,West Bengal,7144.64,2022-04-23 08:00:00
1641613,West Bengal,7492.41,2022-04-23 09:00:00
1641614,West Bengal,7885.53,2022-04-23 10:00:00
1641615,West Bengal,8090.62,2022-04-23 11:00:00
1641616,West Bengal,8412.69,2022-04-23 12:00:00
1641617,West Bengal,8493.21,2022-04-23 13:00:00
1641618,West Bengal,8596.89,2022-04-23 14:00:00
1641619,West Bengal,8678.38,2022-04-23 15:00:00
1641620,West Bengal,8384.42,2022-04-23 16:00:00
1641621,West Bengal,7813.57,2022-04-23 17:00:00
1641622,West Bengal,8271.53,2022-04-23 18:00:00
1641623,West Bengal,8826.19,2022-04-23 19:00:00
1641624,West Bengal,8809.47,2022-04-23 20:00:00
1641625,West Bengal,8791.99,2022-04-23 21:00:00
1641626,West Bengal,8827.01,2022-04-23 22:00:00
1641627,West Bengal,8935.1,2022-04-23 23:00:00
1641628,West Bengal,8513.17,2022-04-24 00:00:00
1641629,West Bengal,8236.3,2022-04-24 01:00:00
1641630,West Bengal,8242.87,2022-04-24 02:00:00
1641631,West Bengal,8020.85,2022-04-24 03:00:00
1641632,West Bengal,7993.11,2022-04-24 04:00:00
1641633,West Bengal,7044.67,2022-04-24 05:00:00
1641634,West Bengal,6731.2,2022-04-24 06:00:00
1641635,West Bengal,6889.17,2022-04-24 07:00:00
1641636,West Bengal,6955.72,2022-04-24 08:00:00
1641637,West Bengal,7149.43,2022-04-24 09:00:00
1641638,West Bengal,7364.0,2022-04-24 10:00:00
1641639,West Bengal,7676.62,2022-04-24 11:00:00
1641640,West Bengal,8086.37,2022-04-24 12:00:00
1641641,West Bengal,8361.94,2022-04-24 13:00:00
1641642,West Bengal,8311.09,2022-04-24 14:00:00
1641643,West Bengal,8263.34,2022-04-24 15:00:00
1641644,West Bengal,8057.35,2022-04-24 16:00:00
1641645,West Bengal,7417.27,2022-04-24 17:00:00
1641646,West Bengal,7887.77,2022-04-24 18:00:00
1641647,West Bengal,8566.11,2022-04-24 19:00:00
1641648,West Bengal,8686.45,2022-04-24 20:00:00
1641649,West Bengal,8804.34,2022-04-24 21:00:00
1641650,West Bengal,9021.02,2022-04-24 22:00:00
1641651,West Bengal,9297.09,2022-04-24 23:00:00
1641652,West Bengal,9141.37,2022-04-25 00:00:00
1641653,West Bengal,8744.55,2022-04-25 01:00:00
1641654,West Bengal,8473.75,2022-04-25 02:00:00
1641655,West Bengal,8404.44,2022-04-25 03:00:00
1641656,West Bengal,8302.1,2022-04-25 04:00:00
1641657,West Bengal,7956.52,2022-04-25 05:00:00
1641658,West Bengal,7556.96,2022-04-25 06:00:00
1641659,West Bengal,7460.61,2022-04-25 07:00:00
1641660,West Bengal,7574.44,2022-04-25 08:00:00
1641661,West Bengal,7960.33,2022-04-25 09:00:00
1641662,West Bengal,8355.16,2022-04-25 10:00:00
1641663,West Bengal,8489.38,2022-04-25 11:00:00
1641664,West Bengal,8642.77,2022-04-25 12:00:00
1641665,West Bengal,8707.28,2022-04-25 13:00:00
1641666,West Bengal,8967.33,2022-04-25 14:00:00
1641667,West Bengal,9304.48,2022-04-25 15:00:00
1641668,West Bengal,9159.78,2022-04-25 16:00:00
1641669,West Bengal,8661.02,2022-04-25 17:00:00
1641670,West Bengal,8977.65,2022-04-25 18:00:00
1641671,West Bengal,9229.38,2022-04-25 19:00:00
